component_id,node_count,user_count,merchant_count,transaction_count,transaction_value,chargeback_transactions,fraud_chargeback_transactions,chargeback_ratio,max_risk_score,identity_anomaly_transactions,repeated_chargeback_user_transactions,high_chargeback_merchant_transactions,network_risk_score,network_activity_flag
4801,2,1,1,1,14572.03,0,0,0.0,0.0,0.0,0,0,0.0,0
4802,3,2,1,2,22385.440000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
4803,2,1,1,1,23177.46,0,0,0.0,0.0,0.0,0,0,0.0,0
4804,4,3,1,3,34297.79,1,1,0.3333333333333333,45.0,0.0,0,0,62.5,1
4805,2,1,1,1,21003.53,0,0,0.0,0.0,0.0,0,0,0.0,0
4806,3,2,1,2,24542.42,1,1,0.5,45.0,0.0,0,0,62.5,1
4807,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
4808,3,2,1,2,16736.35,1,0,0.5,15.0,0.0,0,0,17.5,1
4809,5,4,1,4,49090.53,1,0,0.25,15.0,0.0,0,0,17.5,1
4810,2,1,1,1,474.32,0,0,0.0,0.0,0.0,0,0,0.0,0
4811,3,2,1,2,26779.49,0,0,0.0,2.0,0.0,0,0,1.0,1
4812,4,3,1,3,33672.740000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
4813,2,1,1,1,23347.13,0,0,0.0,0.0,0.0,0,0,0.0,0
4814,3,2,1,2,3467.89,0,0,0.0,15.0,2.0,0,0,17.5,1
4815,3,2,1,2,10920.71,0,0,0.0,0.0,0.0,0,0,0.0,1
4816,2,1,1,1,24511.97,1,0,1.0,18.0,0.0,0,0,19.0,0
4817,2,1,1,1,22654.52,0,0,0.0,0.0,0.0,0,0,0.0,0
4818,4,3,1,3,51032.130000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
4819,4,3,1,3,31288.36,0,0,0.0,0.0,0.0,0,0,0.0,1
4820,3,2,1,2,33822.37,0,0,0.0,0.0,0.0,0,0,0.0,1
4821,2,1,1,1,12959.44,0,0,0.0,0.0,0.0,0,0,0.0,0
4822,2,1,1,1,1886.59,0,0,0.0,0.0,0.0,0,0,0.0,0
4823,3,2,1,2,16180.28,0,0,0.0,0.0,0.0,0,0,0.0,1
4824,2,1,1,1,16349.42,0,0,0.0,2.0,0.0,0,0,1.0,0
4825,2,1,1,1,4693.41,0,0,0.0,0.0,0.0,0,0,0.0,0
4826,2,1,1,1,1382.07,0,0,0.0,0.0,0.0,0,0,0.0,0
4827,2,1,1,1,24044.44,0,0,0.0,3.0,0.0,0,0,1.5,0
4828,5,4,1,4,55502.009999999995,1,0,0.25,15.0,0.0,0,0,17.5,1
4829,3,2,1,2,28338.89,0,0,0.0,0.0,0.0,0,0,0.0,1
4830,3,2,1,2,6114.09,2,0,1.0,15.0,0.0,0,0,27.5,1
4831,3,2,1,2,18564.01,0,0,0.0,0.0,0.0,0,0,0.0,1
4832,4,3,1,3,22788.510000000002,1,0,0.3333333333333333,30.0,1.0,0,0,30.0,1
4833,2,1,1,1,18127.9,0,0,0.0,0.0,0.0,0,0,0.0,0
4834,2,1,1,1,6032.5,0,0,0.0,0.0,0.0,0,0,0.0,0
4835,4,3,1,3,14824.43,0,0,0.0,0.0,0.0,0,0,0.0,1
4836,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
4837,5,3,2,4,49682.64,2,2,0.5,47.0,0.0,0,0,103.5,1
4838,3,1,2,2,5804.17,0,0,0.0,0.0,0.0,0,0,0.0,0
4839,3,2,1,2,12067.83,0,0,0.0,0.0,0.0,0,0,0.0,1
4840,3,2,1,2,38585.42,0,0,0.0,0.0,0.0,0,0,0.0,1
4841,3,1,2,2,20169.32,1,1,0.5,45.0,0.0,0,0,62.5,0
4842,4,2,2,3,14958.67,0,0,0.0,0.0,0.0,0,0,0.0,1
4843,2,1,1,1,0.0,1,0,1.0,15.0,0.0,0,0,17.5,0
4844,3,2,1,2,32771.89,0,0,0.0,0.0,0.0,0,0,0.0,1
4845,4,3,1,3,13198.450000000003,0,0,0.0,0.0,0.0,0,0,0.0,1
4846,3,2,1,2,1649.36,1,0,0.5,15.0,0.0,0,0,17.5,1
4847,3,2,1,2,30995.67,0,0,0.0,3.0,0.0,0,0,1.5,1
4848,2,1,1,1,12672.73,0,0,0.0,5.0,0.0,0,0,2.5,0
4849,2,1,1,1,3523.07,0,0,0.0,0.0,0.0,0,0,0.0,0
4850,3,2,1,2,33710.12,0,0,0.0,0.0,0.0,0,0,0.0,1
4851,3,2,1,2,5109.42,1,0,0.5,15.0,0.0,0,0,17.5,1
4852,2,1,1,1,5496.65,0,0,0.0,0.0,0.0,0,0,0.0,0
4853,3,2,1,2,33502.12,0,0,0.0,12.0,0.0,0,0,6.0,1
4854,2,1,1,1,18927.3,1,1,1.0,45.0,0.0,0,0,62.5,0
4855,3,2,1,2,3237.69,0,0,0.0,0.0,0.0,0,0,0.0,1
4856,2,1,1,1,1843.37,0,0,0.0,0.0,0.0,0,0,0.0,0
4857,4,3,1,3,49465.58,0,0,0.0,20.0,1.0,0,0,15.0,1
4858,2,1,1,1,6780.02,0,0,0.0,0.0,0.0,0,0,0.0,0
4859,2,1,1,1,19063.55,0,0,0.0,0.0,0.0,0,0,0.0,0
4860,2,1,1,1,23155.56,0,0,0.0,5.0,0.0,0,0,2.5,0
4861,5,4,1,4,26185.149999999998,2,2,0.5,50.0,0.0,0,0,105.0,1
4862,4,3,1,3,35083.55,0,0,0.0,0.0,0.0,0,0,0.0,1
4863,4,3,1,3,39914.03,0,0,0.0,0.0,0.0,0,0,0.0,1
4864,3,2,1,2,39674.240000000005,0,0,0.0,0.0,0.0,0,0,0.0,1
4865,2,1,1,1,-5791.4,0,0,0.0,0.0,0.0,0,0,0.0,0
4866,3,2,1,2,45890.869999999995,0,0,0.0,3.0,0.0,0,0,1.5,1
4867,2,1,1,1,23765.34,0,0,0.0,3.0,0.0,0,0,1.5,0
4868,2,1,1,1,2334.51,0,0,0.0,0.0,0.0,0,0,0.0,0
4869,2,1,1,1,12052.46,1,1,1.0,45.0,0.0,0,0,62.5,0
4870,2,1,1,1,3652.07,0,0,0.0,0.0,0.0,0,0,0.0,0
4871,3,2,1,2,45134.18,0,0,0.0,3.0,0.0,0,0,1.5,1
4872,3,2,1,2,26331.350000000002,0,0,0.0,3.0,0.0,0,0,1.5,1
4873,6,5,1,5,26726.77,1,0,0.2,17.0,0.0,0,0,18.5,1
4874,3,2,1,2,23191.739999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
4875,2,1,1,1,19497.67,1,1,1.0,47.0,0.0,0,0,63.5,0
4876,5,4,1,4,36573.3,1,1,0.25,65.0,1.0,0,0,77.5,1
4877,2,1,1,1,506.8,0,0,0.0,0.0,0.0,0,0,0.0,0
4878,4,3,1,3,21175.64,0,0,0.0,0.0,0.0,0,0,0.0,1
4879,2,1,1,1,20865.95,0,0,0.0,5.0,0.0,0,0,2.5,0
4880,2,1,1,1,2433.17,0,0,0.0,0.0,0.0,0,0,0.0,0
4881,2,1,1,1,12230.54,0,0,0.0,0.0,0.0,0,0,0.0,0
4882,2,1,1,1,0.0,0,0,0.0,15.0,1.0,0,0,12.5,0
4883,3,2,1,2,42406.11,0,0,0.0,15.0,1.0,0,0,12.5,1
4884,2,1,1,1,4820.4,0,0,0.0,0.0,0.0,0,0,0.0,0
4885,3,2,1,2,1861.13,0,0,0.0,0.0,0.0,0,0,0.0,1
4886,3,2,1,2,44934.04,0,0,0.0,0.0,0.0,0,0,0.0,1
4887,4,3,1,3,13320.55,0,0,0.0,0.0,0.0,0,0,0.0,1
4888,3,2,1,2,29658.47,0,0,0.0,0.0,0.0,0,0,0.0,1
4889,2,1,1,1,5142.15,1,1,1.0,45.0,0.0,0,0,62.5,0
4890,3,2,1,2,18131.43,0,0,0.0,0.0,0.0,0,0,0.0,1
4891,3,2,1,2,24135.09,0,0,0.0,3.0,0.0,0,0,1.5,1
4892,2,1,1,1,8086.84,0,0,0.0,0.0,0.0,0,0,0.0,0
4893,2,1,1,1,14645.5,0,0,0.0,0.0,0.0,0,0,0.0,0
4894,4,3,1,3,62780.39,0,0,0.0,3.0,0.0,0,0,1.5,1
4895,3,2,1,2,25380.719999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
4896,3,2,1,2,22263.15,1,0,0.5,15.0,0.0,0,0,17.5,1
4897,2,1,1,1,16085.77,0,0,0.0,0.0,0.0,0,0,0.0,0
4898,2,1,1,1,6953.54,0,0,0.0,0.0,0.0,0,0,0.0,0
4899,3,2,1,2,44224.57,1,0,0.5,15.0,0.0,0,0,17.5,1
4900,2,1,1,1,5436.71,1,1,1.0,45.0,0.0,0,0,62.5,0
4901,2,1,1,1,11213.49,0,0,0.0,0.0,0.0,0,0,0.0,0
4902,2,1,1,1,4317.94,0,0,0.0,2.0,0.0,0,0,1.0,0
4903,2,1,1,1,23916.94,0,0,0.0,3.0,0.0,0,0,1.5,0
4904,3,2,1,2,11402.85,0,0,0.0,0.0,0.0,0,0,0.0,1
4905,3,2,1,2,23050.93,0,0,0.0,15.0,1.0,0,0,12.5,1
4906,2,1,1,1,12104.89,0,0,0.0,0.0,0.0,0,0,0.0,0
4907,3,2,1,2,16069.170000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
4908,3,2,1,2,-15464.310000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
4909,2,1,1,1,21694.4,0,0,0.0,2.0,0.0,0,0,1.0,0
4910,2,1,1,1,0.0,1,0,1.0,15.0,0.0,0,0,17.5,0
4911,3,2,1,2,9578.26,1,1,0.5,45.0,0.0,0,0,62.5,1
4912,5,3,2,4,57120.119999999995,2,1,0.5,45.0,0.0,0,0,72.5,1
4913,5,4,1,4,48256.100000000006,1,1,0.25,47.0,0.0,0,0,63.5,1
4914,2,1,1,1,8382.88,0,0,0.0,0.0,0.0,0,0,0.0,0
4915,3,2,1,2,42602.91,0,0,0.0,0.0,0.0,0,0,0.0,1
4916,2,1,1,1,24160.27,1,0,1.0,18.0,0.0,0,0,19.0,0
4917,2,1,1,1,8994.98,1,0,1.0,20.0,0.0,0,0,20.0,0
4918,3,2,1,2,1915.53,0,0,0.0,0.0,0.0,0,0,0.0,1
4919,2,1,1,1,11141.39,0,0,0.0,0.0,0.0,0,0,0.0,0
4920,2,1,1,1,22229.73,0,0,0.0,0.0,0.0,0,0,0.0,0
4921,3,2,1,2,12500.87,0,0,0.0,0.0,0.0,0,0,0.0,1
4922,2,1,1,1,21892.58,1,1,1.0,45.0,0.0,0,0,62.5,0
4923,2,1,1,1,3037.67,0,0,0.0,0.0,0.0,0,0,0.0,0
4924,2,1,1,1,2946.37,0,0,0.0,0.0,0.0,0,0,0.0,0
4925,4,3,1,3,13695.45,0,0,0.0,0.0,0.0,0,0,0.0,1
4926,3,2,1,2,13102.33,0,0,0.0,2.0,0.0,0,0,1.0,1
4927,2,1,1,1,15221.13,0,0,0.0,0.0,0.0,0,0,0.0,0
4928,4,3,1,3,55719.82,0,0,0.0,3.0,0.0,0,0,1.5,1
4929,2,1,1,1,15086.66,1,1,1.0,60.0,1.0,0,0,75.0,0
4930,3,2,1,2,15171.619999999999,2,1,1.0,50.0,0.0,0,0,75.0,1
4931,3,2,1,2,46672.38,0,0,0.0,5.0,0.0,0,0,2.5,1
4932,2,1,1,1,20687.87,0,0,0.0,0.0,0.0,0,0,0.0,0
4933,2,1,1,1,18198.36,1,1,1.0,45.0,0.0,0,0,62.5,0
4934,3,2,1,2,1727.77,0,0,0.0,0.0,0.0,0,0,0.0,1
4935,2,1,1,1,9776.93,0,0,0.0,0.0,0.0,0,0,0.0,0
4936,2,1,1,1,-18301.88,0,0,0.0,0.0,0.0,0,0,0.0,0
4937,2,1,1,1,20562.33,1,0,1.0,15.0,0.0,0,0,17.5,0
4938,4,3,1,3,8429.29,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
4939,3,2,1,2,46838.28,0,0,0.0,18.0,2.0,0,0,19.0,1
4940,2,1,1,1,18177.23,0,0,0.0,0.0,0.0,0,0,0.0,0
4941,3,2,1,2,10989.01,0,0,0.0,0.0,0.0,0,0,0.0,1
4942,3,2,1,2,36746.22,0,0,0.0,0.0,0.0,0,0,0.0,1
4943,3,2,1,2,19679.66,0,0,0.0,0.0,0.0,0,0,0.0,1
4944,3,2,1,2,6586.57,0,0,0.0,0.0,0.0,0,0,0.0,1
4945,5,3,2,4,46098.97,2,0,0.5,25.0,0.0,2,0,42.5,1
4946,3,2,1,2,18714.28,0,0,0.0,0.0,0.0,0,0,0.0,1
4947,3,2,1,2,32002.95,1,0,0.5,15.0,0.0,0,0,17.5,1
4948,5,4,1,4,36775.75,0,0,0.0,0.0,0.0,0,0,0.0,1
4949,3,2,1,2,30258.22,0,0,0.0,15.0,1.0,0,0,12.5,1
4950,3,2,1,2,26538.309999999998,1,0,0.5,18.0,0.0,0,0,19.0,1
4951,2,1,1,1,17712.24,0,0,0.0,0.0,0.0,0,0,0.0,0
4952,4,3,1,3,7000.769999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
4953,3,2,1,2,15156.740000000002,0,0,0.0,0.0,0.0,0,0,0.0,1
4954,3,2,1,2,14627.990000000002,0,0,0.0,15.0,1.0,0,0,12.5,1
4955,4,3,1,3,37907.64,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
4956,2,1,1,1,3971.82,0,0,0.0,0.0,0.0,0,0,0.0,0
4957,2,1,1,1,13674.58,0,0,0.0,0.0,0.0,0,0,0.0,0
4958,2,1,1,1,23354.54,0,0,0.0,0.0,0.0,0,0,0.0,0
4959,3,2,1,2,11220.59,1,1,0.5,45.0,0.0,0,0,62.5,1
4960,4,3,1,3,27093.44,0,0,0.0,0.0,0.0,0,0,0.0,1
4961,3,2,1,2,8190.679999999999,0,0,0.0,15.0,1.0,0,0,12.5,1
4962,3,2,1,2,33511.33,0,0,0.0,0.0,0.0,0,0,0.0,1
4963,2,1,1,1,502.57,0,0,0.0,0.0,0.0,0,0,0.0,0
4964,2,1,1,1,18734.77,0,0,0.0,0.0,0.0,0,0,0.0,0
4965,6,4,2,5,55709.09,0,0,0.0,0.0,0.0,0,0,0.0,1
4966,3,2,1,2,38957.09,0,0,0.0,0.0,0.0,0,0,0.0,1
4967,2,1,1,1,14787.65,0,0,0.0,0.0,0.0,0,0,0.0,0
4968,2,1,1,1,3646.43,0,0,0.0,25.0,1.0,0,0,17.5,0
4969,2,1,1,1,20954.5,0,0,0.0,0.0,0.0,0,0,0.0,0
4970,5,4,1,4,55718.66,0,0,0.0,0.0,0.0,0,0,0.0,1
4971,3,2,1,2,20918.289999999997,0,0,0.0,0.0,0.0,0,0,0.0,1
4972,3,2,1,2,34924.84,0,0,0.0,0.0,0.0,0,0,0.0,1
4973,2,1,1,1,16490.66,0,0,0.0,0.0,0.0,0,0,0.0,0
4974,2,1,1,1,2918.0,0,0,0.0,5.0,0.0,0,0,2.5,0
4975,3,2,1,2,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1
4976,2,1,1,1,6514.57,0,0,0.0,0.0,0.0,0,0,0.0,0
4977,2,1,1,1,4582.5,0,0,0.0,0.0,0.0,0,0,0.0,0
4978,4,3,1,3,40350.29,0,0,0.0,5.0,0.0,0,0,2.5,1
4979,2,1,1,1,4821.05,0,0,0.0,0.0,0.0,0,0,0.0,0
4980,2,1,1,1,12558.27,0,0,0.0,0.0,0.0,0,0,0.0,0
4981,2,1,1,1,1946.18,0,0,0.0,0.0,0.0,0,0,0.0,0
4982,4,2,2,3,24077.47,0,0,0.0,0.0,0.0,0,0,0.0,1
4983,3,2,1,2,39008.43,1,1,0.5,48.0,0.0,0,0,64.0,1
4984,3,2,1,2,15060.08,0,0,0.0,0.0,0.0,0,0,0.0,1
4985,3,2,1,2,23002.649999999998,1,0,0.5,15.0,0.0,0,0,17.5,1
4986,2,1,1,1,2662.19,0,0,0.0,0.0,0.0,0,0,0.0,0
4987,2,1,1,1,22229.09,0,0,0.0,0.0,0.0,0,0,0.0,0
4988,2,1,1,1,11817.61,0,0,0.0,0.0,0.0,0,0,0.0,0
4989,2,1,1,1,1475.13,0,0,0.0,0.0,0.0,0,0,0.0,0
4990,3,2,1,2,46551.899999999994,0,0,0.0,3.0,0.0,0,0,1.5,1
4991,2,1,1,1,0.0,1,0,1.0,15.0,0.0,0,0,17.5,0
4992,2,1,1,1,17039.7,0,0,0.0,0.0,0.0,0,0,0.0,0
4993,3,2,1,2,11945.449999999999,2,1,1.0,45.0,0.0,0,0,72.5,1
4994,3,2,1,2,35468.14,0,0,0.0,0.0,0.0,0,0,0.0,1
4995,3,2,1,2,33953.509999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
4996,2,1,1,1,10042.53,0,0,0.0,0.0,0.0,0,0,0.0,0
4997,3,2,1,2,21071.51,0,0,0.0,15.0,1.0,0,0,12.5,1
4998,4,3,1,3,30369.72,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
4999,2,1,1,1,15969.25,0,0,0.0,0.0,0.0,0,0,0.0,0
5000,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5001,3,2,1,2,35344.6,1,1,0.5,45.0,0.0,0,0,62.5,1
5002,2,1,1,1,8849.92,0,0,0.0,0.0,0.0,0,0,0.0,0
5003,3,2,1,2,21838.4,0,0,0.0,0.0,0.0,0,0,0.0,1
5004,2,1,1,1,13800.19,0,0,0.0,0.0,0.0,0,0,0.0,0
5005,3,2,1,2,7504.57,0,0,0.0,0.0,0.0,0,0,0.0,1
5006,4,3,1,3,36490.909999999996,0,0,0.0,0.0,0.0,0,0,0.0,1
5007,3,2,1,2,37745.490000000005,1,1,0.5,45.0,0.0,0,0,62.5,1
5008,2,1,1,1,13414.9,0,0,0.0,0.0,0.0,0,0,0.0,0
5009,2,1,1,1,0.0,1,1,1.0,45.0,0.0,0,0,62.5,0
5010,2,1,1,1,0.0,0,0,0.0,2.0,0.0,0,0,1.0,0
5011,2,1,1,1,11254.09,0,0,0.0,0.0,0.0,0,0,0.0,0
5012,2,1,1,1,21203.89,0,0,0.0,0.0,0.0,0,0,0.0,0
5013,4,3,1,3,53865.57,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
5014,4,3,1,3,38169.31,0,0,0.0,0.0,0.0,0,0,0.0,1
5015,5,4,1,4,23073.93,0,0,0.0,0.0,0.0,0,0,0.0,1
5016,2,1,1,1,24147.92,0,0,0.0,3.0,0.0,0,0,1.5,0
5017,2,1,1,1,13310.55,0,0,0.0,0.0,0.0,0,0,0.0,0
5018,3,2,1,2,42361.42,0,0,0.0,18.0,1.0,0,0,14.0,1
5019,2,1,1,1,12065.77,0,0,0.0,0.0,0.0,0,0,0.0,0
5020,3,2,1,2,23949.7,0,0,0.0,18.0,1.0,0,0,14.0,1
5021,3,2,1,2,27013.66,0,0,0.0,0.0,0.0,0,0,0.0,1
5022,3,2,1,2,32861.14,1,1,0.5,45.0,1.0,0,0,67.5,1
5023,2,1,1,1,6107.3,0,0,0.0,0.0,0.0,0,0,0.0,0
5024,2,1,1,1,5930.83,1,1,1.0,45.0,0.0,0,0,62.5,0
5025,3,2,1,2,15310.7,1,0,0.5,15.0,0.0,0,0,17.5,1
5026,4,3,1,3,25392.18,0,0,0.0,0.0,0.0,0,0,0.0,1
5027,2,1,1,1,18491.38,0,0,0.0,0.0,0.0,0,0,0.0,0
5028,2,1,1,1,811.27,0,0,0.0,0.0,0.0,0,0,0.0,0
5029,3,2,1,2,28728.45,0,0,0.0,0.0,0.0,0,0,0.0,1
5030,3,2,1,2,22211.98,0,0,0.0,0.0,0.0,0,0,0.0,1
5031,2,1,1,1,12364.33,1,0,1.0,15.0,0.0,0,0,17.5,0
5032,3,2,1,2,24326.4,1,0,0.5,30.0,1.0,0,0,30.0,1
5033,2,1,1,1,4971.59,0,0,0.0,0.0,0.0,0,0,0.0,0
5034,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5035,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5036,3,2,1,2,40038.93,0,0,0.0,0.0,0.0,0,0,0.0,1
5037,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5038,2,1,1,1,786.11,0,0,0.0,0.0,0.0,0,0,0.0,0
5039,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5040,3,2,1,2,13639.34,0,0,0.0,0.0,0.0,0,0,0.0,1
5041,3,2,1,2,39403.84,0,0,0.0,3.0,0.0,0,0,1.5,1
5042,3,2,1,2,-21911.76,0,0,0.0,15.0,1.0,0,0,12.5,1
5043,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5044,3,2,1,2,13045.59,0,0,0.0,0.0,0.0,0,0,0.0,1
5045,2,1,1,1,10599.22,0,0,0.0,0.0,0.0,0,0,0.0,0
5046,2,1,1,1,8323.09,0,0,0.0,0.0,0.0,0,0,0.0,0
5047,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5048,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5049,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5050,2,1,1,1,18019.7,0,0,0.0,0.0,0.0,0,0,0.0,0
5051,2,1,1,1,7594.56,1,0,1.0,15.0,0.0,0,0,17.5,0
5052,3,2,1,2,38616.270000000004,0,0,0.0,0.0,0.0,0,0,0.0,1
5053,2,1,1,1,23727.24,0,0,0.0,0.0,0.0,0,0,0.0,0
5054,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5055,2,1,1,1,19417.16,0,0,0.0,0.0,0.0,0,0,0.0,0
5056,4,3,1,3,14178.73,1,0,0.3333333333333333,30.0,1.0,0,0,30.0,1
5057,2,1,1,1,18653.66,1,0,1.0,15.0,0.0,0,0,17.5,0
5058,2,1,1,1,1893.12,0,0,0.0,0.0,0.0,0,0,0.0,0
5059,2,1,1,1,21516.51,0,0,0.0,0.0,0.0,0,0,0.0,0
5060,3,2,1,2,20806.449999999997,0,0,0.0,7.0,0.0,0,0,3.5,1
5061,2,1,1,1,18775.99,0,0,0.0,2.0,0.0,0,0,1.0,0
5062,3,2,1,2,39988.58,0,0,0.0,0.0,0.0,0,0,0.0,1
5063,4,3,1,3,42225.63,0,0,0.0,0.0,0.0,0,0,0.0,1
5064,2,1,1,1,12316.13,0,0,0.0,0.0,0.0,0,0,0.0,0
5065,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5066,2,1,1,1,18001.79,0,0,0.0,0.0,0.0,0,0,0.0,0
5067,3,2,1,2,7432.370000000001,0,0,0.0,0.0,0.0,0,0,0.0,1
5068,3,2,1,2,37740.69,0,0,0.0,3.0,0.0,0,0,1.5,1
5069,6,5,1,5,65393.54,1,0,0.2,15.0,0.0,0,0,17.5,1
5070,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5071,2,1,1,1,18883.36,0,0,0.0,0.0,0.0,0,0,0.0,0
5072,2,1,1,1,20826.61,0,0,0.0,0.0,0.0,0,0,0.0,0
5073,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5074,2,1,1,1,20325.08,0,0,0.0,0.0,0.0,0,0,0.0,0
5075,7,5,2,6,65526.8,0,0,0.0,0.0,0.0,0,0,0.0,1
5076,2,1,1,1,13960.21,0,0,0.0,0.0,0.0,0,0,0.0,0
5077,2,1,1,1,22030.92,0,0,0.0,0.0,0.0,0,0,0.0,0
5078,3,2,1,2,-13090.68,0,0,0.0,0.0,0.0,0,0,0.0,1
5079,4,3,1,3,37465.05,0,0,0.0,7.0,0.0,0,0,3.5,1
5080,2,1,1,1,24785.13,0,0,0.0,3.0,0.0,0,0,1.5,0
5081,3,2,1,2,24732.71,0,0,0.0,0.0,0.0,0,0,0.0,1
5082,3,2,1,2,13946.64,0,0,0.0,0.0,0.0,0,0,0.0,1
5083,2,1,1,1,18458.09,0,0,0.0,0.0,0.0,0,0,0.0,0
5084,3,2,1,2,18036.760000000002,0,0,0.0,15.0,1.0,0,0,12.5,1
5085,3,2,1,2,22132.739999999998,1,0,0.5,15.0,0.0,0,0,17.5,1
5086,2,1,1,1,8043.35,0,0,0.0,0.0,0.0,0,0,0.0,0
5087,2,1,1,1,21830.25,0,0,0.0,0.0,0.0,0,0,0.0,0
5088,2,1,1,1,23368.9,0,0,0.0,0.0,0.0,0,0,0.0,0
5089,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5090,3,2,1,2,30555.1,0,0,0.0,10.0,0.0,0,0,5.0,1
5091,2,1,1,1,23759.99,0,0,0.0,3.0,0.0,0,0,1.5,0
5092,2,1,1,1,24456.95,0,0,0.0,3.0,0.0,0,0,1.5,0
5093,2,1,1,1,18607.21,0,0,0.0,0.0,0.0,0,0,0.0,0
5094,2,1,1,1,6093.63,0,0,0.0,0.0,0.0,0,0,0.0,0
5095,2,1,1,1,22532.47,0,0,0.0,0.0,0.0,0,0,0.0,0
5096,2,1,1,1,7032.3,0,0,0.0,0.0,0.0,0,0,0.0,0
5097,3,2,1,2,4779.67,1,0,0.5,15.0,1.0,0,0,22.5,1
5098,2,1,1,1,10403.75,0,0,0.0,0.0,0.0,0,0,0.0,0
5099,3,2,1,2,9232.439999999999,0,0,0.0,0.0,0.0,0,0,0.0,1
5100,2,1,1,1,18424.47,0,0,0.0,0.0,0.0,0,0,0.0,0
5101,2,1,1,1,105.72,0,0,0.0,0.0,0.0,0,0,0.0,0
5102,3,2,1,2,16340.829999999998,0,0,0.0,0.0,0.0,0,0,0.0,1
5103,8,6,2,7,70656.23999999999,1,1,0.14285714285714285,45.0,2.0,0,0,72.5,1
5104,2,1,1,1,9555.68,0,0,0.0,2.0,0.0,0,0,1.0,0
5105,4,3,1,3,44854.57,1,0,0.3333333333333333,15.0,0.0,0,0,17.5,1
5106,3,2,1,2,27725.97,0,0,0.0,0.0,0.0,0,0,0.0,1
5107,2,1,1,1,11397.53,0,0,0.0,15.0,1.0,0,0,12.5,0
5108,2,1,1,1,2459.21,0,0,0.0,0.0,0.0,0,0,0.0,0
5109,2,1,1,1,12769.41,0,0,0.0,0.0,0.0,0,0,0.0,0
5110,3,2,1,2,31332.94,1,1,0.5,45.0,0.0,0,0,62.5,1
5111,4,3,1,3,45076.649999999994,0,0,0.0,5.0,0.0,0,0,2.5,1
5112,2,1,1,1,21790.08,0,0,0.0,0.0,0.0,0,0,0.0,0
5113,3,2,1,2,38052.119999999995,0,0,0.0,0.0,0.0,0,0,0.0,1
5114,2,1,1,1,14083.48,0,0,0.0,0.0,0.0,0,0,0.0,0
5115,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5116,3,2,1,2,34328.32,0,0,0.0,0.0,0.0,0,0,0.0,1
5117,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5118,2,1,1,1,12628.97,0,0,0.0,0.0,0.0,0,0,0.0,0
5119,2,1,1,1,7187.44,0,0,0.0,0.0,0.0,0,0,0.0,0
5120,2,1,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0
5121,3,2,1,2,2112.73,0,0,0.0,20.0,1.0,0,0,15.0,1
5122,2,1,1,1,4029.9,0,0,0.0,0.0,0.0,0,0,0.0,0
5123,2,1,1,1,1455.49,0,0,0.0,0.0,0.0,0,0,0.0,0
5124,3,2,1,2,1470.87,0,0,0.0,0.0,0.0,0,0,0.0,1
5125,3,2,1,2,31508.8,0,0,0.0,0.0,0.0,0,0,0.0,1
5126,2,1,1,1,23083.25,0,0,0.0,0.0,0.0,0,0,0.0,0
5127,2,1,1,1,21306.02,0,0,0.0,0.0,0.0,0,0,0.0,0
