merchant_id,merchant_name,merchant_category_final,transaction_count,transaction_value,average_transaction_value,chargeback_transactions,fraud_chargeback_transactions,high_risk_transactions,risky_status_transactions,high_chargeback_merchant_transactions,chargeback_ratio,fraud_chargeback_ratio,high_risk_transaction_ratio
MCH7775,,,2,30572.68,15286.34,0,0,0,0,0,0.0,0.0,0.0
MCH7779,"Mane, Bassi and Samra",APPAREL,2,10490.55,10490.55,0,0,0,0,0,0.0,0.0,0.0
MCH7788,,,2,7501.07,3750.535,0,0,0,0,0,0.0,0.0,0.0
MCH7791,,,2,15156.740000000002,7578.370000000001,0,0,0,0,0,0.0,0.0,0.0
MCH7793,,,2,23050.93,11525.465,0,0,0,0,0,0.0,0.0,0.0
MCH7798,,,2,24796.86,12398.43,0,0,0,0,0,0.0,0.0,0.0
MCH7801,,,2,7979.95,7979.95,0,0,0,0,0,0.0,0.0,0.0
MCH7803,  Mukherjee-Sha  ,TELECOM,2,16722.54,8361.27,0,0,0,0,0,0.0,0.0,0.0
MCH7806,"Sahni, Bhavsar and Kaul",TRANSPORT,2,17703.99,8851.995,0,0,0,0,0,0.0,0.0,0.0
MCH7811,,,2,1107.18,1107.18,0,0,0,0,0,0.0,0.0,0.0
MCH7819,,,2,34534.17,17267.085,0,0,0,0,0,0.0,0.0,0.0
MCH7820,,,2,20798.010000000002,10399.005000000001,0,0,0,0,0,0.0,0.0,0.0
MCH7821,  Deshmukh Inc  ,OTHER,2,21040.04,10520.02,0,0,0,0,0,0.0,0.0,0.0
MCH7822,,,2,0.0,,0,0,0,0,0,0.0,0.0,0.0
MCH7827,,,2,13672.29,13672.29,0,0,0,0,0,0.0,0.0,0.0
MCH7829,Hora Ltd,TRAVEL,2,35697.06,17848.53,0,0,0,0,0,0.0,0.0,0.0
MCH7832,  More-Cherian  ,RETAIL,2,11072.43,5536.215,0,0,0,0,0,0.0,0.0,0.0
MCH7838,"Yohannan, Sethi and Khare",FOOD_SERVICES,2,1089.91,1089.91,0,0,0,0,0,0.0,0.0,0.0
MCH7839,Mahajan-Bhasin,APPAREL,2,21065.48,10532.74,0,0,0,0,0,0.0,0.0,0.0
MCH7849,Lal-Wagle,DEPARTMENT STORE,2,10387.49,5193.745,0,0,0,0,0,0.0,0.0,0.0
MCH7858,,,2,20090.41,20090.41,0,0,0,0,0,0.0,0.0,0.0
MCH7861,,,2,45117.46000000001,22558.730000000003,0,0,0,0,0,0.0,0.0,0.0
MCH7862,  Pandit-Ratti  ,MEDICAL_STORE,2,11586.47,11586.47,0,0,0,0,0,0.0,0.0,0.0
MCH7864,"Joshi, Warrior and Guha",APPAREL,2,1308.76,1308.76,0,0,0,0,0,0.0,0.0,0.0
MCH7866,Bhattacharyya and Sons,DEPARTMENT STORE,2,34717.74,17358.87,0,0,0,0,0,0.0,0.0,0.0
MCH7867,,,2,14197.86,7098.93,0,0,0,0,0,0.0,0.0,0.0
MCH7871,"Mital, Palla and Saraf",APPAREL,2,6227.889999999999,3113.9449999999997,0,0,0,0,0,0.0,0.0,0.0
MCH7872,,,2,6085.45,3042.725,0,0,0,0,0,0.0,0.0,0.0
MCH7884,,,2,11978.98,5989.49,0,0,0,0,0,0.0,0.0,0.0
MCH7899,,,2,43861.42,21930.71,0,0,0,0,0,0.0,0.0,0.0
MCH7900,Lala-Kashyap,MEDICAL_STORE,2,13427.0,6713.5,0,0,0,0,0,0.0,0.0,0.0
MCH7901,BALA GROUP,FOOD_SERVICES,2,-15464.310000000001,-7732.155000000001,0,0,0,0,0,0.0,0.0,0.0
MCH7908,,,2,20192.03,10096.015,0,0,0,0,0,0.0,0.0,0.0
MCH7919,"Dugar, Buch and Bhatti",FOOD_SERVICES,2,10989.01,5494.505,0,0,0,0,0,0.0,0.0,0.0
MCH7920,,,2,3005.44,3005.44,0,0,0,0,0,0.0,0.0,0.0
MCH7922,Dara LLC,FOOD_SERVICES,2,37823.16,18911.58,0,0,0,0,0,0.0,0.0,0.0
MCH7925,BADAMI GROUP,HOTEL_LODGING,2,31001.789999999997,15500.894999999999,0,0,0,0,0,0.0,0.0,0.0
MCH7928,,,2,13639.34,6819.67,0,0,0,0,0,0.0,0.0,0.0
MCH7930,"Boase, Barman and Virk",FOOD_SERVICES,2,29506.0,14753.0,0,0,0,0,0,0.0,0.0,0.0
MCH7938,CHANDER LTD,PHONE SERVICE,2,0.0,,0,0,0,0,0,0.0,0.0,0.0
MCH7960,Comar-Ramesh,GROCERY,2,7968.1,3984.05,0,0,0,0,0,0.0,0.0,0.0
MCH7963,,,2,28841.52,14420.76,0,0,0,0,0,0.0,0.0,0.0
MCH7964,,,2,16348.2,16348.2,0,0,0,0,0,0.0,0.0,0.0
MCH7969,"Karan,BalandKhurana",TRAVEL,2,17642.28,8821.14,0,0,0,0,0,0.0,0.0,0.0
MCH7970,,,2,11353.78,11353.78,0,0,0,0,0,0.0,0.0,0.0
MCH7972,Lata Inc,GROCERY,2,10279.29,5139.645,0,0,0,0,0,0.0,0.0,0.0
MCH7988,,,2,22746.28,11373.14,0,0,0,0,0,0.0,0.0,0.0
MCH7995,,,2,37174.89,18587.445,0,0,0,0,0,0.0,0.0,0.0
MCH8009,,,2,46551.899999999994,23275.949999999997,0,0,0,0,0,0.0,0.0,0.0
MCH8017,,,2,33986.12,16993.06,0,0,0,0,0,0.0,0.0,0.0
MCH8022,,,2,10467.18,5233.59,0,0,0,0,0,0.0,0.0,0.0
MCH8023,CHAR-GALA,APPAREL,2,19280.36,19280.36,0,0,0,0,0,0.0,0.0,0.0
MCH8024,Banik PLC,GROCERY,2,18774.75,9387.375,0,0,0,0,0,0.0,0.0,0.0
MCH8026,,,2,21559.85,10779.925,0,0,0,0,0,0.0,0.0,0.0
MCH8036,"Sarma, Madan and Pandey",MEDICAL_STORE,2,22422.23,11211.115,0,0,0,0,0,0.0,0.0,0.0
MCH8041,,,2,30258.22,15129.11,0,0,0,0,0,0.0,0.0,0.0
MCH8043,Lalla Group,DEPARTMENT STORE,2,14317.480000000001,7158.740000000001,0,0,0,0,0,0.0,0.0,0.0
MCH8046,Muni LLC,PHARMACY,2,21971.88,10985.94,0,0,0,0,0,0.0,0.0,0.0
MCH8049,Balan-Shah,APPAREL,2,9047.52,9047.52,0,0,0,0,0,0.0,0.0,0.0
MCH8055,Sankaran-Sachar,MISC_RETAIL,2,3060.8,1530.4,0,0,0,0,0,0.0,0.0,0.0
MCH8058,SEM-KAPOOR,RETAIL,2,8214.52,8214.52,0,0,0,0,0,0.0,0.0,0.0
MCH8059,Kapadia PLC,TELECOM,2,24372.86,24372.86,0,0,0,2,0,0.0,0.0,0.0
MCH8060,"Bal, Garde and Puri",APPAREL,2,31294.21,15647.105,0,0,0,0,0,0.0,0.0,0.0
MCH8064,,,2,43041.79,21520.895,0,0,0,0,0,0.0,0.0,0.0
MCH8069,MEMON INC,HOTEL_LODGING,2,14868.92,7434.46,0,0,0,0,0,0.0,0.0,0.0
MCH8076,"Sani, Sanghvi and Butala",DEPARTMENT STORE,2,42663.1,21331.55,0,0,0,0,0,0.0,0.0,0.0
MCH8079,,,2,47269.79,23634.895,0,0,0,0,0,0.0,0.0,0.0
MCH8084,,,2,24589.34,24589.34,0,0,0,0,0,0.0,0.0,0.0
MCH8085,VERMA-RAMACHANDRAN,STATIONERY,2,8754.71,8754.71,0,0,0,0,0,0.0,0.0,0.0
MCH8090,,,2,27411.7,13705.85,0,0,0,0,0,0.0,0.0,0.0
MCH8091,"Kata, Mangat and Tiwari",FOOD_SERVICES,2,0.0,,0,0,0,2,0,0.0,0.0,0.0
MCH8095,Saxena LLC,APPAREL,2,13044.04,6522.02,0,0,0,0,0,0.0,0.0,0.0
MCH8103,,,2,27138.63,13569.315,0,0,0,0,0,0.0,0.0,0.0
MCH8133,,,2,4466.63,2233.315,0,0,0,0,0,0.0,0.0,0.0
MCH8137,G0pa1-Mahajan,TRAVEL,2,-21911.76,-21911.76,0,0,0,0,0,0.0,0.0,0.0
MCH8145,Dhi110n LLC,HOTEL_LODGING,2,17270.52,8635.26,0,0,0,0,0,0.0,0.0,0.0
MCH8153,,,2,13318.560000000001,6659.280000000001,0,0,0,0,0,0.0,0.0,0.0
MCH8157,Lall-Char,BOOKS,2,33852.0,16926.0,0,0,0,0,0,0.0,0.0,0.0
MCH8167,,,2,11655.57,5827.785,0,0,0,0,0,0.0,0.0,0.0
MCH8176,Bala PLC,DEPARTMENT STORE,2,30103.24,15051.62,0,0,0,0,0,0.0,0.0,0.0
MCH8187,"Chada, Mammen and Lanka",TRAVEL,2,30787.16,15393.58,0,0,0,0,0,0.0,0.0,0.0
MCH8190,,,2,17690.5,8845.25,0,0,0,0,0,0.0,0.0,0.0
MCH8197,Virk-Venkataraman,PHARMACY,2,23370.77,11685.385,0,0,0,0,0,0.0,0.0,0.0
MCH8198,Buch-Sengupta,DEPARTMENT STORE,2,37754.47,18877.235,0,0,0,2,0,0.0,0.0,0.0
MCH8199,,,2,30646.23,15323.115,0,0,0,0,0,0.0,0.0,0.0
MCH8200,Rai-Bhargava,STATIONERY,2,16108.01,16108.01,0,0,0,0,0,0.0,0.0,0.0
MCH8211,parekh-atwal,GROCERY,2,-22671.719999999998,-11335.859999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8215,"Brar, Ramesh and Kaul",GROCERY,2,10299.57,10299.57,0,0,0,0,0,0.0,0.0,0.0
MCH8228,,,2,41498.04,20749.02,0,0,0,0,0,0.0,0.0,0.0
MCH8237,,,2,33054.17,16527.085,0,0,0,0,0,0.0,0.0,0.0
MCH8242,Choudhary-Pall,HOTEL_LODGING,2,24588.55,12294.275,0,0,0,0,0,0.0,0.0,0.0
MCH8251,,,2,22007.78,11003.89,0,0,0,0,0,0.0,0.0,0.0
MCH8253,Dutt-Narain,GROCERY,2,8644.2,4322.1,0,0,0,0,0,0.0,0.0,0.0
MCH8257,,,2,2241.35,2241.35,0,0,0,0,0,0.0,0.0,0.0
MCH8258,,,2,24850.219999999998,12425.109999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8294,,,2,30346.079999999998,15173.039999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8298,,,2,10966.18,5483.09,0,0,0,0,0,0.0,0.0,0.0
MCH8303,,,2,23317.36,11658.68,0,0,0,0,0,0.0,0.0,0.0
MCH8308,"MUKHOPADHYAY, KOTHARI AND RAVAL",RETAIL,2,43246.67,21623.335,0,0,0,0,0,0.0,0.0,0.0
MCH8312,,,2,27732.129999999997,13866.064999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8314,Mahajan-Batta,TRANSPORT,2,6490.74,3245.37,0,0,0,0,0,0.0,0.0,0.0
MCH8317,,,2,22317.16,11158.58,0,0,0,0,0,0.0,0.0,0.0
MCH8318,,,2,26080.0,13040.0,0,0,0,0,0,0.0,0.0,0.0
MCH8320,,,2,41073.82,20536.91,0,0,0,0,0,0.0,0.0,0.0
MCH8321,,,2,35135.66,17567.83,0,0,0,0,0,0.0,0.0,0.0
MCH8326,"Bassi, Lalla and Sastry",GROCERY,2,39114.26,19557.13,0,0,0,0,0,0.0,0.0,0.0
MCH8333,,,2,7384.77,7384.77,0,0,0,0,0,0.0,0.0,0.0
MCH8334,"Rai,BandiandJayaraman",TRANSPORT,2,38903.9,19451.95,0,0,0,0,0,0.0,0.0,0.0
MCH8338,Basu Ltd,FOOD_SERVICES,2,18125.51,18125.51,0,0,0,0,0,0.0,0.0,0.0
MCH8344,  Purohit-Ravi  ,DEPARTMENT STORE,2,39923.479999999996,19961.739999999998,0,0,0,0,0,0.0,0.0,0.0
MCH8356,,,2,16343.619999999999,8171.8099999999995,0,0,0,0,0,0.0,0.0,0.0
MCH8359,,,2,19259.7,9629.85,0,0,0,0,0,0.0,0.0,0.0
MCH8364,KataPLC,PHARMACY,2,13369.429999999998,6684.714999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8383,,,2,40745.86,20372.93,0,0,0,0,0,0.0,0.0,0.0
MCH8384,,,2,27584.24,13792.12,0,0,0,0,0,0.0,0.0,0.0
MCH8391,Talwar-Bhasin,APPAREL,2,40807.04,20403.52,0,0,0,0,0,0.0,0.0,0.0
MCH8397,,,2,3024.69,3024.69,0,0,0,0,0,0.0,0.0,0.0
MCH8398,,,2,33701.3,16850.65,0,0,0,0,0,0.0,0.0,0.0
MCH8402,,,2,43010.89,21505.445,0,0,0,0,0,0.0,0.0,0.0
MCH8411,Chopra Group,FOOD_SERVICES,2,44080.16,22040.08,0,0,0,2,0,0.0,0.0,0.0
MCH8413,"Mammen,ParmerandChandra",MOBILE RECHARGE,2,22813.14,11406.57,0,0,0,0,0,0.0,0.0,0.0
MCH8415,,,2,13386.59,6693.295,0,0,0,0,0,0.0,0.0,0.0
MCH8418,Jaggi Inc,HOTEL_LODGING,2,23573.850000000002,11786.925000000001,0,0,0,2,0,0.0,0.0,0.0
MCH8423,Balasubramanian and Sons,GROCERY,2,20668.129999999997,10334.064999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8425,"Bhatnagar,ComarandHans",HOTEL_LODGING,2,25517.47,12758.735,0,0,0,0,0,0.0,0.0,0.0
MCH8428,"  Keer, Batra and Kapadia  ",HOTEL_LODGING,2,-4073.620000000001,-2036.8100000000004,0,0,0,0,0,0.0,0.0,0.0
MCH8431,Bala Group,TRANSPORT,2,30402.309999999998,15201.154999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8436,Kapoor Inc,HOTEL_LODGING,2,11062.1,5531.05,0,0,0,0,0,0.0,0.0,0.0
MCH8444,,,2,45514.66,22757.33,0,0,0,0,0,0.0,0.0,0.0
MCH8446,Kuruvi11a Gr0up,MISC_RETAIL,2,19527.5,9763.75,0,0,0,0,0,0.0,0.0,0.0
MCH8448,"Roy, Parekh and Ratti",HOTEL_LODGING,2,2250.2700000000004,1125.1350000000002,0,0,0,0,0,0.0,0.0,0.0
MCH8453,Manne LLC,APPAREL,2,3667.86,3667.86,0,0,0,0,0,0.0,0.0,0.0
MCH8459,,,2,-3049.5200000000004,-1524.7600000000002,0,0,0,0,0,0.0,0.0,0.0
MCH8460,Luthra PLC,DEPARTMENT STORE,2,32534.81,16267.405,0,0,0,0,0,0.0,0.0,0.0
MCH8462,,,2,-816.6300000000001,-408.31500000000005,0,0,0,0,0,0.0,0.0,0.0
MCH8465,,,2,142.78,142.78,0,0,0,0,0,0.0,0.0,0.0
MCH8469,,,2,40933.33,20466.665,0,0,0,0,0,0.0,0.0,0.0
MCH8470,Munshi-Reddy,TRANSPORT,2,42550.06,21275.03,0,0,0,0,0,0.0,0.0,0.0
MCH8474,,,2,10538.859999999999,5269.429999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8478,,,2,37277.61,18638.805,0,0,0,0,0,0.0,0.0,0.0
MCH8481,"Dixit,GeraandGara",TRANSPORT,2,18588.91,9294.455,0,0,0,0,0,0.0,0.0,0.0
MCH8482,,,2,22554.48,11277.24,0,0,0,0,0,0.0,0.0,0.0
MCH8485,,,2,13766.18,6883.09,0,0,0,0,0,0.0,0.0,0.0
MCH8498,,,2,39275.71,19637.855,0,0,0,0,0,0.0,0.0,0.0
MCH8500,,,2,28276.17,14138.085,0,0,0,0,0,0.0,0.0,0.0
MCH8512,Luthra-Bhasin,TRANSPORT,2,27865.01,13932.505,0,0,0,0,0,0.0,0.0,0.0
MCH8514,,,2,23525.29,11762.645,0,0,0,0,0,0.0,0.0,0.0
MCH8515,,,2,18439.12,9219.56,0,0,0,0,0,0.0,0.0,0.0
MCH8517,,,2,5268.41,5268.41,0,0,0,0,0,0.0,0.0,0.0
MCH8536,Boase PLC,TELECOM,2,32876.96,16438.48,0,0,0,0,0,0.0,0.0,0.0
MCH8550,Nayar Ltd,PHONE SERVICE,2,44741.74,22370.87,0,0,0,0,0,0.0,0.0,0.0
MCH8551,  Sule-Ganesh  ,APPAREL,2,39325.52,19662.76,0,0,0,0,0,0.0,0.0,0.0
MCH8554,MANGAT PLC,MISC_RETAIL,2,28993.71,14496.855,0,0,0,2,0,0.0,0.0,0.0
MCH8558,"JHA, BHAT AND SWAMINATHAN",MOBILE RECHARGE,2,19049.63,19049.63,0,0,0,0,0,0.0,0.0,0.0
MCH8559,"Gokhale, Dugal and Pradhan",FOOD_SERVICES,2,2929.14,2929.14,0,0,0,0,0,0.0,0.0,0.0
MCH8563,Brar PLC,FOOD_SERVICES,2,28807.730000000003,14403.865000000002,0,0,0,2,0,0.0,0.0,0.0
MCH8564,,,2,-13090.68,-6545.34,0,0,0,0,0,0.0,0.0,0.0
MCH8574,vohra group,MEDICAL_STORE,2,20206.22,10103.11,0,0,0,0,0,0.0,0.0,0.0
MCH8581,"Sundaram, Sekhon and Andra",HOTEL_LODGING,2,11946.8,5973.4,0,0,0,0,0,0.0,0.0,0.0
MCH8583,,,2,30314.219999999998,15157.109999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8585,,,2,26773.829999999998,13386.914999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8587,,,2,15366.16,7683.08,0,0,0,0,0,0.0,0.0,0.0
MCH8588,"Kala, Kant and Gola",TRANSPORT,2,16563.48,8281.74,0,0,0,0,0,0.0,0.0,0.0
MCH8590,,,2,4497.400000000001,2248.7000000000003,0,0,0,0,0,0.0,0.0,0.0
MCH8592,Rajagopal-Nagarajan,PHARMACY,2,24452.629999999997,12226.314999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8594,,,2,26709.17,13354.585,0,0,0,0,0,0.0,0.0,0.0
MCH8595,,,2,39506.99,19753.495,0,0,0,0,0,0.0,0.0,0.0
MCH8599,,,2,33965.59,16982.795,0,0,0,0,0,0.0,0.0,0.0
MCH8600,"KALITA, BAINS AND GANDHI",FOOD_SERVICES,2,28165.25,14082.625,0,0,0,0,0,0.0,0.0,0.0
MCH8604,,,2,1861.13,1861.13,0,0,0,0,0,0.0,0.0,0.0
MCH8615,devi-narasimhan,BOOKS,2,5746.099999999999,2873.0499999999997,0,0,0,0,0,0.0,0.0,0.0
MCH8620,,,2,20503.49,20503.49,0,0,0,0,0,0.0,0.0,0.0
MCH8621,,,2,31444.35,15722.175,0,0,0,0,0,0.0,0.0,0.0
MCH8622,choudhry-krishna,HOTEL_LODGING,2,21154.9,10577.45,0,0,0,0,0,0.0,0.0,0.0
MCH8626,,,2,28601.66,14300.83,0,0,0,0,0,0.0,0.0,0.0
MCH8627,,,2,6863.8,6863.8,0,0,0,0,0,0.0,0.0,0.0
MCH8628,Pai-Upadhyay,HOTEL_LODGING,2,5897.280000000001,2948.6400000000003,0,0,0,0,0,0.0,0.0,0.0
MCH8629,,,2,15156.1,7578.05,0,0,0,0,0,0.0,0.0,0.0
MCH8636,GHOSH-DASH,STATIONERY,2,36746.22,18373.11,0,0,0,0,0,0.0,0.0,0.0
MCH8640,"vasa, nanda and bhat",DEPARTMENT STORE,2,31557.559999999998,15778.779999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8642,,,2,8701.75,8701.75,0,0,0,0,0,0.0,0.0,0.0
MCH8644,M0re-L0ke,TRANSPORT,2,27534.72,13767.36,0,0,0,0,0,0.0,0.0,0.0
MCH8651,,,2,14996.7,7498.35,0,0,0,0,0,0.0,0.0,0.0
MCH8655,,,2,20186.14,10093.07,0,0,0,0,0,0.0,0.0,0.0
MCH8658,,,2,26919.95,13459.975,0,0,0,0,0,0.0,0.0,0.0
MCH8676,,,2,5060.09,5060.09,0,0,0,0,0,0.0,0.0,0.0
MCH8681,Suri Ltd,APPAREL,2,37058.850000000006,18529.425000000003,0,0,0,0,0,0.0,0.0,0.0
MCH8687,,,2,13877.2,13877.2,0,0,0,0,0,0.0,0.0,0.0
MCH8690,,,2,20559.949999999997,10279.974999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8693,"Chawla, Goyal and Pau",HOTEL_LODGING,2,13777.65,6888.825,0,0,0,0,0,0.0,0.0,0.0
MCH8696,,,2,38937.97,19468.985,0,0,0,0,0,0.0,0.0,0.0
MCH8704,,,2,8708.91,8708.91,0,0,0,0,0,0.0,0.0,0.0
MCH8706,,,2,29370.59,14685.295,0,0,0,0,0,0.0,0.0,0.0
MCH8717,,,2,11069.17,5534.585,0,0,0,0,0,0.0,0.0,0.0
MCH8725,Gala Group,HOTEL_LODGING,2,13170.970000000001,6585.485000000001,0,0,0,0,0,0.0,0.0,0.0
MCH8726,Rast0gi-Saini,MISC_RETAIL,2,25759.03,12879.515,0,0,0,0,0,0.0,0.0,0.0
MCH8728,,,2,-19947.14,-19947.14,0,0,0,0,0,0.0,0.0,0.0
MCH8730,"Bhasin, Mall and Sarraf",MISC_RETAIL,2,21982.09,10991.045,0,0,0,0,0,0.0,0.0,0.0
MCH8734,"Ganguly, Hayre and Choudhury",TELECOM,2,27769.18,13884.59,0,0,0,0,0,0.0,0.0,0.0
MCH8740,,,2,2749.53,2749.53,0,0,0,0,0,0.0,0.0,0.0
MCH8749,"  Tara, Parmer and Walla  ",TRAVEL,2,14203.68,14203.68,0,0,0,0,0,0.0,0.0,0.0
MCH8752,,,2,11503.81,5751.905,0,0,0,0,0,0.0,0.0,0.0
MCH8754,,,2,38879.64,19439.82,0,0,0,0,0,0.0,0.0,0.0
MCH8757,,,2,15168.09,7584.045,0,0,0,0,0,0.0,0.0,0.0
MCH8759,,,2,27610.67,13805.335,0,0,0,0,0,0.0,0.0,0.0
MCH8788,,,2,24135.09,12067.545,0,0,0,0,0,0.0,0.0,0.0
MCH8800,,,2,22867.48,22867.48,0,0,0,0,0,0.0,0.0,0.0
MCH8811,Bobal LLC,OTHER,2,34973.23,17486.615,0,0,0,0,0,0.0,0.0,0.0
MCH8816,,,2,23568.38,11784.19,0,0,0,0,0,0.0,0.0,0.0
MCH8819,AcharyaInc,MEDICAL_STORE,2,30355.36,15177.68,0,0,0,0,0,0.0,0.0,0.0
MCH8829,,,2,17855.03,17855.03,0,0,0,0,0,0.0,0.0,0.0
MCH8836,,,2,0.0,,0,0,0,0,0,0.0,0.0,0.0
MCH8841,,,2,13328.62,13328.62,0,0,0,0,0,0.0,0.0,0.0
MCH8857,,,2,26732.239999999998,13366.119999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8863,Sastry PLC,TELECOM,2,37034.86,18517.43,0,0,0,0,0,0.0,0.0,0.0
MCH8867,,,2,14482.19,7241.095,0,0,0,0,0,0.0,0.0,0.0
MCH8873,"Pathak, Bath and Kant",TRANSPORT,2,8757.33,4378.665,0,0,0,0,0,0.0,0.0,0.0
MCH8875,,,2,40907.33,20453.665,0,0,0,0,0,0.0,0.0,0.0
MCH8880,Bava Group,HOTEL_LODGING,2,8884.74,8884.74,0,0,0,2,0,0.0,0.0,0.0
MCH8888,,,2,17853.68,17853.68,0,0,0,0,0,0.0,0.0,0.0
MCH8889,,,2,17340.81,17340.81,0,0,0,0,0,0.0,0.0,0.0
MCH8904,,,2,32228.67,16114.335,0,0,0,0,0,0.0,0.0,0.0
MCH8906,,,2,28503.949999999997,14251.974999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8908,,,2,21549.809999999998,10774.904999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8909,"PALAN, WALI AND WAGLE",OTHER,2,19849.09,9924.545,0,0,0,0,0,0.0,0.0,0.0
MCH8912,Nagar PLC,STATIONERY,2,41248.78,20624.39,0,0,0,0,0,0.0,0.0,0.0
MCH8917,,,2,8892.619999999999,4446.3099999999995,0,0,0,0,0,0.0,0.0,0.0
MCH8920,"Parekh, Srivastava and Choudhury",DEPARTMENT STORE,2,18085.0,9042.5,0,0,0,0,0,0.0,0.0,0.0
MCH8922,,,2,27901.78,13950.89,0,0,0,0,0,0.0,0.0,0.0
MCH8928,Deo PLC,TRANSPORT,2,26633.05,13316.525,0,0,0,0,0,0.0,0.0,0.0
MCH8931,"Pau, Chatterjee and Deol",HOTEL_LODGING,2,9498.51,9498.51,0,0,0,0,0,0.0,0.0,0.0
MCH8934,Dubey and Sons,GROCERY,2,17233.329999999998,8616.664999999999,0,0,0,2,0,0.0,0.0,0.0
MCH8944,"Zachariah, Ratta and Contractor",DEPARTMENT STORE,2,26485.699999999997,13242.849999999999,0,0,0,0,0,0.0,0.0,0.0
MCH8945,"Deol, Pant and Parekh",TELECOM,2,13027.36,6513.68,0,0,0,0,0,0.0,0.0,0.0
MCH8946,,,2,29665.55,14832.775,0,0,0,0,0,0.0,0.0,0.0
MCH8948,,,2,32240.18,16120.09,0,0,0,0,0,0.0,0.0,0.0
MCH8956,,,2,15067.91,7533.955,0,0,0,0,0,0.0,0.0,0.0
MCH8963,"Aggarwal,NagiandBorde",GROCERY,2,33511.33,16755.665,0,0,0,0,0,0.0,0.0,0.0
MCH8970,,,2,29864.8,14932.4,0,0,0,0,0,0.0,0.0,0.0
MCH8973,,,2,-9712.71,-4856.355,0,0,0,0,0,0.0,0.0,0.0
MCH8983,,,2,21530.5,10765.25,0,0,0,0,0,0.0,0.0,0.0
MCH9002,MANNE LTD,DEPARTMENT STORE,2,10917.66,5458.83,0,0,0,0,0,0.0,0.0,0.0
MCH9007,,,2,15877.44,15877.44,0,0,0,0,0,0.0,0.0,0.0
MCH9010,,,2,22878.809999999998,11439.404999999999,0,0,0,0,0,0.0,0.0,0.0
MCH9014,Konda-Ram,TELECOM,2,4726.64,2363.32,0,0,0,0,0,0.0,0.0,0.0
MCH9016,Upadhyay-Sethi,TELECOM,2,18036.760000000002,9018.380000000001,0,0,0,0,0,0.0,0.0,0.0
MCH9021,Sandhu-Jayaraman,DEPARTMENT STORE,2,21961.949999999997,10980.974999999999,0,0,0,0,0,0.0,0.0,0.0
MCH9023,,,2,24584.62,12292.31,0,0,0,0,0,0.0,0.0,0.0
MCH9026,,,2,9754.619999999999,4877.3099999999995,0,0,0,0,0,0.0,0.0,0.0
MCH9033,,,2,21781.54,10890.77,0,0,0,0,0,0.0,0.0,0.0
MCH9049,Babu-Bali,FOOD_SERVICES,2,19773.11,9886.555,0,0,0,0,0,0.0,0.0,0.0
MCH9053,,,2,14925.33,14925.33,0,0,0,0,0,0.0,0.0,0.0
MCH9056,"Misra, Kalita and Kapur",BOOKS,2,14811.14,7405.57,0,0,0,0,0,0.0,0.0,0.0
MCH9061,,,2,22475.41,11237.705,0,0,0,0,0,0.0,0.0,0.0
MCH9074,Sa1vi-Tata,HOTEL_LODGING,2,9564.46,4782.23,0,0,0,0,0,0.0,0.0,0.0
MCH9077,,,2,18714.28,9357.14,0,0,0,0,0,0.0,0.0,0.0
MCH9080,  Jani and Sons  ,APPAREL,2,12067.83,6033.915,0,0,0,0,0,0.0,0.0,0.0
MCH9081,Patil-Hans,PHONE SERVICE,2,39997.990000000005,19998.995000000003,0,0,0,0,0,0.0,0.0,0.0
MCH9082,SESHADRI GROUP,FOOD_SERVICES,2,18131.43,9065.715,0,0,0,0,0,0.0,0.0,0.0
MCH9090,,,2,37201.95,18600.975,0,0,0,0,0,0.0,0.0,0.0
MCH9095,  Mital-Reddy  ,MOBILE RECHARGE,2,22894.030000000002,11447.015000000001,0,0,0,2,0,0.0,0.0,0.0
MCH9107,Apte-Pathak,APPAREL,2,28381.09,14190.545,0,0,0,0,0,0.0,0.0,0.0
MCH9117,"KALE, KOHLI AND CHHABRA",BOOKS,2,1727.77,863.885,0,0,0,0,0,0.0,0.0,0.0
MCH9129,"sinha, chauhan and sathe",GROCERY,2,28034.45,14017.225,0,0,0,0,0,0.0,0.0,0.0
MCH9131,"Arya, Narang and Maharaj",HOTEL_LODGING,2,13124.99,6562.495,0,0,0,0,0,0.0,0.0,0.0
MCH9143,Prakash Inc,FOOD_SERVICES,2,25574.469999999998,12787.234999999999,0,0,0,0,0,0.0,0.0,0.0
MCH9144,,,2,15146.42,15146.42,0,0,0,0,0,0.0,0.0,0.0
