txn_id,user_id,merchant_id,amount_numeric,fraud_risk_score,fraud_risk_band,fraud_chargeback_flag,chargeback_flag,strong_identity_anomaly_flag,repeated_chargeback_user_flag,high_chargeback_merchant_flag,component_id
TXN00012569,USR87505,MCH3078,14541.89,0.0,LOW,False,False,0.0,0,0,3101
TXN00019978,USR35083,MCH9550,6095.22,0.0,LOW,False,False,0.0,0,0,1379
TXN00017977,USR33744,MCH5414,13492.68,5.0,LOW,False,False,0.0,0,0,2048
TXN00007016,USR62250,MCH3779,21642.47,45.0,HIGH,True,True,0.0,0,0,2940
TXN00003731,USR69606,MCH5904,3770.3,5.0,LOW,False,False,0.0,0,0,1332
TXN00015561,USR72850,MCH9297,13185.35,0.0,LOW,False,False,0.0,0,0,1655
TXN00010572,USR56129,MCH6209,21137.03,45.0,HIGH,True,True,0.0,0,0,2760
TXN00017773,USR14762,MCH8903,7148.61,10.0,LOW,False,False,0.0,0,1,251
TXN00001676,USR85448,MCH6752,7623.93,0.0,LOW,False,False,0.0,0,0,2160
TXN00006551,USR10928,MCH2496,8359.28,0.0,LOW,False,False,0.0,0,0,366
TXN00016924,USR64799,MCH4461,18178.04,0.0,LOW,False,False,0.0,0,0,1485
TXN00010987,USR54755,MCH1030,954.2,0.0,LOW,False,False,0.0,0,0,4031
TXN00019602,USR88361,MCH7684,1472.09,0.0,LOW,False,False,0.0,0,0,307
TXN00009488,USR19321,MCH7134,-4666.06,0.0,LOW,False,False,0.0,0,0,2999
TXN00009097,USR33818,MCH3488,7230.54,0.0,LOW,False,False,0.0,0,0,687
TXN00005088,USR37403,MCH5424,1558.04,15.0,LOW,False,False,1.0,0,0,2189
TXN00011194,USR67654,MCH7490,15544.52,0.0,LOW,False,False,0.0,0,0,290
TXN00005271,USR74374,MCH6134,4824.98,0.0,LOW,False,False,0.0,0,0,580
TXN00008865,USR67667,MCH6454,328.78,2.0,LOW,False,False,0.0,0,0,81
TXN00016737,USR13774,MCH1191,12515.48,2.0,LOW,False,False,0.0,0,0,1385
TXN00012645,USR23973,MCH9245,8641.46,45.0,HIGH,True,True,0.0,0,0,1126
TXN00010981,USR85443,MCH7199,17318.41,0.0,LOW,False,False,0.0,0,0,2180
TXN00015666,USR24423,MCH7444,20441.69,0.0,LOW,False,False,0.0,0,0,695
TXN00011659,USR32377,MCH6484,9302.78,0.0,LOW,False,False,0.0,0,0,1122
TXN00007459,USR76983,MCH1337,5637.93,0.0,LOW,False,False,0.0,0,0,5217
TXN00012926,USR22817,MCH4453,8965.61,0.0,LOW,False,False,0.0,0,0,163
TXN00013300,USR84746,MCH3901,2330.2,0.0,LOW,False,False,0.0,0,0,2503
TXN00004139,USR18819,MCH1481,16629.75,0.0,LOW,False,False,0.0,0,0,617
TXN00006910,USR57056,MCH4381,12081.83,0.0,LOW,False,False,0.0,0,0,866
TXN00017768,USR10490,MCH5988,19209.22,0.0,LOW,False,False,0.0,0,0,285
TXN00005701,USR47925,MCH7222,7377.48,0.0,LOW,False,False,0.0,0,0,425
TXN00001883,USR29382,MCH8441,15910.92,0.0,LOW,False,False,0.0,0,0,2025
TXN00003001,USR68785,MCH7904,16820.85,0.0,LOW,False,False,0.0,0,0,1637
TXN00006883,USR26883,MCH2355,8048.94,0.0,LOW,False,False,0.0,0,0,857
TXN00019566,USR78856,MCH2017,22300.33,0.0,LOW,False,False,0.0,0,0,629
TXN00011669,USR82876,MCH8776,17205.97,45.0,HIGH,True,True,0.0,0,0,1006
TXN00005544,USR25689,MCH1209,20706.36,0.0,LOW,False,False,0.0,0,0,1955
TXN00002126,USR15861,MCH7398,16701.32,15.0,LOW,False,False,1.0,0,0,4301
TXN00003418,USR87781,MCH8208,,0.0,LOW,False,False,0.0,0,0,1171
TXN00007237,USR22462,MCH1305,15333.13,0.0,LOW,False,False,0.0,0,0,5743
TXN00007442,USR93898,MCH3207,1887.82,0.0,LOW,False,False,0.0,0,0,2977
TXN00006415,USR17882,MCH4044,4986.93,0.0,LOW,False,False,0.0,0,0,2383
TXN00009154,USR22108,MCH5988,,0.0,LOW,False,False,0.0,0,0,285
TXN00015810,USR26891,MCH7370,5874.74,0.0,LOW,False,False,0.0,0,0,1622
TXN00009726,USR38642,MCH6184,24154.79,3.0,LOW,False,False,0.0,0,0,1215
TXN00004738,USR62907,MCH9843,8727.31,0.0,LOW,False,False,0.0,0,0,2367
TXN00011639,USR27555,MCH5373,12047.68,0.0,LOW,False,False,0.0,0,0,560
TXN00015885,USR97141,MCH7910,,0.0,LOW,False,False,0.0,0,0,4258
TXN00007253,USR68255,MCH3914,6639.47,45.0,HIGH,True,True,0.0,0,0,903
TXN00001023,USR53741,MCH1540,23110.66,2.0,LOW,False,False,0.0,0,0,1607
TXN00000493,USR38207,MCH5418,6941.76,20.0,MEDIUM,False,False,1.0,0,0,1594
TXN00005703,USR85246,MCH9599,14119.21,20.0,MEDIUM,False,False,1.0,0,0,24
TXN00011047,USR16729,MCH9451,1016.55,0.0,LOW,False,False,0.0,0,0,2112
TXN00006708,USR85966,MCH8375,13631.63,0.0,LOW,False,False,0.0,0,0,964
TXN00005345,USR26484,MCH2894,24019.05,3.0,LOW,False,False,0.0,0,0,2604
TXN00000251,USR55364,MCH5279,7368.28,0.0,LOW,False,False,0.0,0,0,2207
TXN00011048,USR33481,MCH7141,9666.52,15.0,LOW,False,True,0.0,0,0,3966
TXN00004170,USR43442,MCH5179,2425.15,15.0,LOW,False,False,1.0,0,0,1478
TXN00007159,USR75130,MCH5474,7867.71,45.0,HIGH,True,True,0.0,0,0,985
TXN00013212,USR96381,MCH5031,4264.12,0.0,LOW,False,False,0.0,0,0,2
TXN00004808,USR42640,MCH2342,23886.65,18.0,LOW,False,False,1.0,0,0,5744
TXN00019321,USR12621,MCH7542,,5.0,LOW,False,False,0.0,0,0,5745
TXN00004560,USR65895,MCH8679,24923.77,3.0,LOW,False,False,0.0,0,0,976
TXN00003849,USR12715,MCH4554,17871.68,0.0,LOW,False,False,0.0,0,0,1850
TXN00001915,USR89900,MCH3565,11220.78,0.0,LOW,False,False,0.0,0,0,1347
TXN00009593,USR50130,MCH5912,18477.41,0.0,LOW,False,False,0.0,0,0,866
TXN00004154,USR61694,MCH5126,8921.34,0.0,LOW,False,False,0.0,0,0,1472
TXN00007149,USR15543,MCH8591,11081.57,0.0,LOW,False,False,0.0,0,0,5110
TXN00018279,USR30943,MCH6174,1082.38,0.0,LOW,False,False,0.0,0,0,1795
TXN00001075,USR89522,MCH7794,24693.18,3.0,LOW,False,False,0.0,0,0,5746
TXN00000340,USR73000,MCH6510,2454.88,0.0,LOW,False,False,0.0,0,0,879
TXN00013070,USR76573,MCH5191,,0.0,LOW,False,False,0.0,0,0,1612
TXN00006199,USR13436,MCH2521,5240.56,0.0,LOW,False,False,0.0,0,0,346
TXN00012032,USR70142,MCH6096,8473.6,0.0,LOW,False,False,0.0,0,0,5337
TXN00019866,USR90466,MCH1189,18167.0,0.0,LOW,False,False,0.0,0,0,5409
TXN00013332,USR73138,MCH5193,7788.02,0.0,LOW,False,False,0.0,0,0,4362
TXN00005625,USR61195,MCH7201,1228.67,0.0,LOW,False,False,0.0,0,0,2243
TXN00011971,USR84422,MCH9949,2383.72,0.0,LOW,False,False,0.0,0,0,3055
TXN00004780,USR41272,MCH1527,5846.85,45.0,HIGH,True,True,0.0,0,0,2957
TXN00003150,USR94642,MCH1835,11364.09,0.0,LOW,False,False,0.0,0,0,1675
TXN00003620,USR94069,MCH9759,4386.33,15.0,LOW,False,False,1.0,0,0,890
TXN00004420,USR34112,MCH7082,4435.29,0.0,LOW,False,False,0.0,0,0,1654
TXN00018312,USR39827,MCH8718,21478.35,0.0,LOW,False,False,0.0,0,0,5747
TXN00000004,USR89531,MCH3842,14970.48,0.0,LOW,False,False,0.0,0,0,3510
TXN00012686,USR20149,MCH6234,23035.73,0.0,LOW,False,False,0.0,0,0,3554
TXN00007371,USR47098,MCH8636,16857.93,0.0,LOW,False,False,0.0,0,0,4942
TXN00012902,USR75065,MCH5059,6794.39,15.0,LOW,False,True,0.0,0,0,998
TXN00013647,USR14074,MCH2058,17982.72,0.0,LOW,False,False,0.0,0,0,2664
TXN00008532,USR38116,MCH2225,,0.0,LOW,False,False,0.0,0,0,5748
TXN00017155,USR13175,MCH8756,19663.26,0.0,LOW,False,False,0.0,0,0,240
TXN00012145,USR63104,MCH2883,11849.85,0.0,LOW,False,False,0.0,0,0,127
TXN00019784,USR78003,MCH9941,,30.0,MEDIUM,False,True,1.0,0,0,1955
TXN00005775,USR67932,MCH4312,712.76,0.0,LOW,False,False,0.0,0,0,1991
TXN00004611,USR35450,MCH3501,8487.62,0.0,LOW,False,False,0.0,0,0,1424
TXN00003318,USR69461,MCH8465,142.78,0.0,LOW,False,False,0.0,0,0,810
TXN00018301,USR53986,MCH4314,15907.05,20.0,MEDIUM,False,False,1.0,0,0,224
TXN00013319,USR66868,MCH8566,22190.85,0.0,LOW,False,False,0.0,0,0,133
TXN00019660,USR46205,MCH9580,11772.57,5.0,LOW,False,False,0.0,0,0,625
TXN00002494,USR12615,MCH2832,9669.65,0.0,LOW,False,False,0.0,0,0,4491
TXN00007765,USR16179,MCH2678,-16488.99,0.0,LOW,False,False,0.0,0,0,4066
TXN00007756,USR26175,MCH2789,18711.9,0.0,LOW,False,False,0.0,0,0,46
TXN00009737,USR23580,MCH6825,17162.3,0.0,LOW,False,False,0.0,0,0,3676
TXN00006777,USR97032,MCH8529,18422.5,0.0,LOW,False,False,0.0,0,0,113
TXN00006754,USR49597,MCH2723,2170.57,0.0,LOW,False,False,0.0,0,0,201
TXN00015844,USR98510,MCH4668,9147.4,0.0,LOW,False,False,0.0,0,0,4082
TXN00002845,USR40005,MCH2206,14432.29,0.0,LOW,False,False,0.0,0,0,1434
TXN00006692,USR67690,MCH8652,5452.34,0.0,LOW,False,False,0.0,0,0,5201
TXN00001463,USR77435,MCH4770,2673.76,0.0,LOW,False,False,0.0,0,0,432
TXN00006194,USR72600,MCH1547,23437.65,0.0,LOW,False,False,0.0,0,0,23
TXN00006294,USR63071,MCH4211,7999.82,0.0,LOW,False,False,0.0,0,0,1840
TXN00003945,USR85053,MCH1432,2515.14,5.0,LOW,False,False,0.0,0,0,1426
TXN00004138,USR76315,MCH5237,8095.03,0.0,LOW,False,False,0.0,0,0,752
TXN00018693,USR64538,MCH3121,17121.22,0.0,LOW,False,False,0.0,0,0,4454
TXN00017264,USR72284,MCH2190,9675.39,0.0,LOW,False,False,0.0,0,0,2756
TXN00013205,USR32736,MCH5522,12619.38,0.0,LOW,False,False,0.0,0,0,5749
TXN00015191,USR30022,MCH7031,24479.04,8.0,LOW,False,False,0.0,0,0,3862
TXN00005692,USR69183,MCH4255,3927.44,0.0,LOW,False,False,0.0,0,0,3708
TXN00001976,USR58909,MCH2160,,5.0,LOW,False,False,0.0,0,0,4029
TXN00004894,USR24472,MCH9034,6027.69,0.0,LOW,False,False,0.0,0,0,186
TXN00013893,USR42960,MCH3787,7311.5,15.0,LOW,False,False,1.0,0,0,5750
TXN00012489,USR94045,MCH7827,,0.0,LOW,False,False,0.0,0,0,3971
TXN00004553,USR32154,MCH5310,3853.05,0.0,LOW,False,False,0.0,0,0,755
TXN00007127,USR26295,MCH1500,1770.81,0.0,LOW,False,False,0.0,0,0,2560
TXN00014572,USR83880,MCH8632,23535.87,15.0,LOW,False,False,1.0,0,0,5751
TXN00014364,USR41097,MCH5623,,45.0,HIGH,True,True,0.0,0,0,5752
TXN00008868,USR56643,MCH6121,14143.28,0.0,LOW,False,False,0.0,0,0,2691
TXN00011074,USR49223,MCH3796,,0.0,LOW,False,False,0.0,0,0,1412
TXN00001979,USR10226,MCH1277,21819.53,0.0,LOW,False,False,0.0,0,0,1723
TXN00018666,USR78780,MCH5135,13507.28,45.0,HIGH,True,True,0.0,0,0,2699
TXN00017046,USR66094,MCH6152,14337.36,0.0,LOW,False,False,0.0,0,0,1609
TXN00012311,USR27688,MCH7294,15365.88,0.0,LOW,False,False,0.0,0,0,4171
TXN00003107,USR43073,MCH5287,18088.96,0.0,LOW,False,False,0.0,0,0,1517
TXN00002565,USR49676,MCH8291,10077.8,0.0,LOW,False,False,0.0,0,0,2993
TXN00003253,USR98566,MCH6199,15144.89,0.0,LOW,False,False,0.0,0,0,4947
TXN00008318,USR64159,MCH1452,18671.12,0.0,LOW,False,False,0.0,0,0,5753
TXN00012360,USR16084,MCH3541,,35.0,MEDIUM,False,True,1.0,0,0,4618
TXN00008796,USR82246,MCH3560,10094.68,0.0,LOW,False,False,0.0,0,0,1490
TXN00010668,USR58569,MCH8410,6139.8,15.0,LOW,False,True,0.0,0,0,113
TXN00001284,USR12116,MCH9495,254.17,45.0,HIGH,True,True,0.0,0,0,165
TXN00002933,USR46169,MCH1389,1970.61,50.0,HIGH,True,True,0.0,0,0,857
TXN00000264,USR34195,MCH3257,12963.06,0.0,LOW,False,False,0.0,0,0,4665
TXN00015243,USR99848,MCH1701,11846.03,15.0,LOW,False,True,0.0,0,0,4365
TXN00015278,USR30388,MCH9579,16267.86,15.0,LOW,False,True,0.0,0,0,2405
TXN00002925,USR82779,MCH6524,,0.0,LOW,False,False,0.0,0,0,4765
TXN00012961,USR84852,MCH4588,,0.0,LOW,False,False,0.0,0,0,4243
TXN00008511,USR13676,MCH9328,4646.29,0.0,LOW,False,False,0.0,0,0,3517
TXN00007270,USR31065,MCH9453,,0.0,LOW,False,False,0.0,0,0,3878
TXN00012328,USR62220,MCH4195,2824.05,0.0,LOW,False,False,0.0,0,0,147
TXN00010242,USR18419,MCH4376,,0.0,LOW,False,False,0.0,0,0,5626
TXN00006796,USR87789,MCH2976,7146.63,5.0,LOW,False,False,0.0,0,0,831
TXN00013625,USR96267,MCH7970,11353.78,0.0,LOW,False,False,0.0,0,0,5556
TXN00003048,USR20567,MCH9420,8669.64,0.0,LOW,False,False,0.0,0,0,1481
TXN00000605,USR82098,MCH8397,3024.69,0.0,LOW,False,False,0.0,0,0,4423
TXN00010909,USR36350,MCH7334,21055.73,15.0,LOW,False,False,1.0,0,0,241
TXN00009309,USR70177,MCH9986,4126.7,0.0,LOW,False,False,0.0,0,0,5538
TXN00018916,USR75997,MCH9791,12291.44,15.0,LOW,False,True,0.0,0,0,1276
TXN00012236,USR37005,MCH5874,24215.66,5.0,LOW,False,False,0.0,0,0,844
TXN00008743,USR23948,MCH9840,10801.77,0.0,LOW,False,False,0.0,0,0,810
TXN00008486,USR99966,MCH2010,19146.43,0.0,LOW,False,False,0.0,0,0,593
TXN00001858,USR39861,MCH8561,11518.88,0.0,LOW,False,False,0.0,0,0,676
TXN00000312,USR57484,MCH1366,1970.62,15.0,LOW,False,True,0.0,0,0,1680
TXN00004092,USR82300,MCH5185,8539.55,5.0,LOW,False,False,0.0,0,0,3975
TXN00015508,USR43330,MCH4289,9484.69,0.0,LOW,False,False,0.0,0,0,3198
TXN00012841,USR95455,MCH2408,21351.48,0.0,LOW,False,False,0.0,0,0,5754
TXN00011454,USR46313,MCH7734,,0.0,LOW,False,False,0.0,0,0,3255
TXN00007591,USR13247,MCH6818,4808.49,0.0,LOW,False,False,0.0,0,0,480
TXN00016894,USR53450,MCH4312,20753.33,0.0,LOW,False,False,0.0,0,0,1991
TXN00007761,USR52506,MCH1454,15350.01,0.0,LOW,False,False,0.0,0,0,636
TXN00016915,USR65144,MCH8358,1027.09,47.0,HIGH,True,True,0.0,0,0,466
TXN00011441,USR41483,MCH6409,7413.43,0.0,LOW,False,False,0.0,0,0,2258
TXN00018305,USR87355,MCH7953,10498.18,0.0,LOW,False,False,0.0,0,0,391
TXN00011566,USR25722,MCH7436,6592.46,55.0,HIGH,True,True,0.0,0,1,4194
TXN00018807,USR88678,MCH2056,24645.52,3.0,LOW,False,False,0.0,0,0,303
TXN00015412,USR94957,MCH9139,,0.0,LOW,False,False,0.0,0,0,2945
TXN00005517,USR82423,MCH4284,20200.85,15.0,LOW,False,False,1.0,0,0,504
TXN00006660,USR82868,MCH9086,7411.46,0.0,LOW,False,False,0.0,0,0,2673
TXN00009889,USR31413,MCH1672,4609.19,0.0,LOW,False,False,0.0,0,0,432
TXN00002697,USR74739,MCH3384,16941.78,0.0,LOW,False,False,0.0,0,0,642
TXN00000302,USR55464,MCH4564,13288.55,0.0,LOW,False,False,0.0,0,0,99
TXN00019994,USR13023,MCH1381,12321.68,0.0,LOW,False,False,0.0,0,0,1667
TXN00018246,USR34441,MCH7401,16496.02,0.0,LOW,False,False,0.0,0,0,1283
TXN00018625,USR55104,MCH6102,23989.24,3.0,LOW,False,False,0.0,0,0,5755
TXN00004308,USR31655,MCH4969,15756.03,0.0,LOW,False,False,0.0,0,0,583
TXN00000525,USR38974,MCH3098,20959.83,0.0,LOW,False,False,0.0,0,0,5756
TXN00011116,USR23810,MCH1750,,0.0,LOW,False,False,0.0,0,0,5757
TXN00018574,USR66152,MCH1116,18125.58,25.0,MEDIUM,False,False,1.0,0,0,2197
TXN00019334,USR37195,MCH2489,22553.64,0.0,LOW,False,False,0.0,0,0,5758
TXN00001329,USR32599,MCH3429,16471.11,0.0,LOW,False,False,0.0,0,0,261
TXN00003293,USR10529,MCH3199,9741.23,15.0,LOW,False,True,0.0,0,0,5759
TXN00014840,USR93489,MCH2274,8471.26,0.0,LOW,False,False,0.0,0,0,2717
TXN00015757,USR47409,MCH9370,,0.0,LOW,False,False,0.0,0,0,770
TXN00000223,USR49344,MCH7720,2350.93,0.0,LOW,False,False,0.0,0,0,4035
TXN00002276,USR82987,MCH7591,15020.27,0.0,LOW,False,False,0.0,0,0,610
TXN00003675,USR63941,MCH7614,15211.9,25.0,MEDIUM,False,True,0.0,1,0,1659
TXN00018475,USR93617,MCH8128,22634.72,0.0,LOW,False,False,0.0,0,0,4819
TXN00012611,USR30812,MCH6140,6757.42,0.0,LOW,False,False,0.0,0,0,4970
TXN00010552,USR87367,MCH4434,10053.45,0.0,LOW,False,False,0.0,0,0,385
TXN00001804,USR13454,MCH4022,7420.42,0.0,LOW,False,False,0.0,0,0,5760
TXN00008877,USR99625,MCH7486,2381.16,0.0,LOW,False,False,0.0,0,0,838
TXN00003885,USR60969,MCH7027,22155.68,0.0,LOW,False,False,0.0,0,0,1461
TXN00009718,USR16257,MCH6109,6803.8,0.0,LOW,False,False,0.0,0,0,40
TXN00003604,USR93275,MCH5866,6973.29,15.0,LOW,False,False,1.0,0,0,1580
TXN00009400,USR99610,MCH1657,574.02,0.0,LOW,False,False,0.0,0,0,2652
TXN00015258,USR86156,MCH4170,4527.59,0.0,LOW,False,False,0.0,0,0,206
TXN00008001,USR82487,MCH6546,18009.5,5.0,LOW,False,False,0.0,0,0,191
TXN00002891,USR80295,MCH4477,,0.0,LOW,False,False,0.0,0,0,3805
TXN00006269,USR61534,MCH9491,7583.61,0.0,LOW,False,False,0.0,0,0,5761
TXN00015438,USR49656,MCH7656,884.62,0.0,LOW,False,False,0.0,0,0,1413
TXN00018328,USR48240,MCH1867,4303.69,0.0,LOW,False,False,0.0,0,0,1727
TXN00007134,USR40926,MCH9291,4062.96,5.0,LOW,False,False,0.0,0,0,170
TXN00008650,USR16081,MCH6142,,15.0,LOW,False,True,0.0,0,0,2635
TXN00001910,USR80728,MCH6112,3730.71,0.0,LOW,False,False,0.0,0,0,166
TXN00007813,USR72224,MCH5418,2593.84,0.0,LOW,False,False,0.0,0,0,1594
TXN00018033,USR49836,MCH1411,17515.67,0.0,LOW,False,False,0.0,0,0,4382
TXN00011995,USR33292,MCH5132,24441.03,3.0,LOW,False,False,0.0,0,0,2671
TXN00007921,USR40480,MCH4565,16199.45,0.0,LOW,False,False,0.0,0,0,5351
TXN00011265,USR59507,MCH8986,18171.1,5.0,LOW,False,False,0.0,0,0,3231
TXN00011811,USR42105,MCH7401,,0.0,LOW,False,False,0.0,0,0,1283
TXN00002678,USR64038,MCH5600,1461.72,20.0,MEDIUM,False,False,1.0,0,0,2845
TXN00009552,USR22018,MCH8244,23657.15,0.0,LOW,False,False,0.0,0,0,4797
TXN00018891,USR65258,MCH7441,7659.54,45.0,HIGH,True,True,0.0,0,0,312
TXN00004582,USR25917,MCH8117,7591.6,0.0,LOW,False,False,0.0,0,0,1394
TXN00016793,USR21404,MCH7387,24231.21,3.0,LOW,False,False,0.0,0,0,3773
TXN00013222,USR94268,MCH7885,24548.13,3.0,LOW,False,False,0.0,0,0,1676
TXN00005913,USR45405,MCH3604,17763.44,0.0,LOW,False,False,0.0,0,0,5762
TXN00010422,USR24948,MCH6679,11211.18,45.0,HIGH,True,True,0.0,0,0,348
TXN00006202,USR46031,MCH4352,10069.13,0.0,LOW,False,False,0.0,0,0,1988
TXN00009715,USR32457,MCH8119,12023.04,65.0,CRITICAL,True,True,0.0,1,1,1654
TXN00000769,USR69031,MCH1410,8558.62,15.0,LOW,False,True,0.0,0,0,5763
TXN00004667,USR82559,MCH7413,2643.98,0.0,LOW,False,False,0.0,0,0,1102
TXN00013394,USR89813,MCH2802,22225.9,0.0,LOW,False,False,0.0,0,0,5764
TXN00013143,USR35454,MCH9011,9557.05,0.0,LOW,False,False,0.0,0,0,1519
TXN00003133,USR24058,MCH9977,23318.44,45.0,HIGH,True,True,0.0,0,0,5289
TXN00016058,USR23273,MCH8101,24918.19,5.0,LOW,False,False,0.0,0,0,872
TXN00013886,USR25914,MCH2697,22975.29,0.0,LOW,False,False,0.0,0,0,5765
TXN00012341,USR42231,MCH6893,16496.69,0.0,LOW,False,False,0.0,0,0,395
TXN00005021,USR27789,MCH3157,16676.52,15.0,LOW,False,True,0.0,0,0,1889
TXN00011007,USR99621,MCH6496,16040.84,0.0,LOW,False,False,0.0,0,0,1971
TXN00016661,USR45830,MCH2349,18865.94,0.0,LOW,False,False,0.0,0,0,3534
TXN00018454,USR35755,MCH9337,1570.23,15.0,LOW,False,False,1.0,0,0,4585
TXN00004575,USR41398,MCH2322,19002.54,0.0,LOW,False,False,0.0,0,0,1564
TXN00000245,USR96954,MCH7539,396.26,0.0,LOW,False,False,0.0,0,0,825
TXN00006461,USR47753,MCH6186,6638.06,0.0,LOW,False,False,0.0,0,0,5766
TXN00003782,USR89123,MCH5143,-8176.6,0.0,LOW,False,False,0.0,0,0,1028
TXN00013727,USR92603,MCH7518,24761.74,8.0,LOW,False,False,0.0,0,0,2976
TXN00015990,USR64598,MCH6606,13304.23,45.0,HIGH,True,True,0.0,0,0,1063
TXN00003335,USR35035,MCH5447,22261.33,50.0,HIGH,True,True,0.0,0,0,3019
TXN00003038,USR15259,MCH5466,24509.41,23.0,MEDIUM,False,False,1.0,0,0,75
TXN00015513,USR60995,MCH7724,22350.52,0.0,LOW,False,False,0.0,0,0,30
TXN00002198,USR52910,MCH3282,21615.44,0.0,LOW,False,False,0.0,0,0,4162
TXN00013195,USR46881,MCH1955,13971.45,0.0,LOW,False,False,0.0,0,0,2967
TXN00010748,USR90121,MCH5699,21695.01,0.0,LOW,False,False,0.0,0,0,1202
TXN00015388,USR89102,MCH2315,6301.09,0.0,LOW,False,False,0.0,0,0,1432
TXN00003567,USR97435,MCH3788,14361.45,5.0,LOW,False,False,0.0,0,0,2155
TXN00013710,USR41471,MCH6902,19916.56,0.0,LOW,False,False,0.0,0,0,2627
TXN00013590,USR83585,MCH1200,,0.0,LOW,False,False,0.0,0,0,2265
TXN00014673,USR13860,MCH4029,2722.99,15.0,LOW,False,True,0.0,0,0,657
TXN00009356,USR30023,MCH4198,19705.09,0.0,LOW,False,False,0.0,0,0,5003
TXN00015425,USR19784,MCH6061,23376.75,7.0,LOW,False,False,0.0,0,0,2651
TXN00003117,USR75482,MCH8960,18470.69,5.0,LOW,False,False,0.0,0,0,886
TXN00002057,USR78136,MCH3788,,0.0,LOW,False,False,0.0,0,0,2155
TXN00000756,USR44669,MCH5040,19852.69,15.0,LOW,False,False,1.0,0,0,305
TXN00006430,USR27937,MCH1025,14774.21,0.0,LOW,False,False,0.0,0,0,2865
TXN00008879,USR95427,MCH6881,9345.42,0.0,LOW,False,False,0.0,0,0,5075
TXN00014627,USR22310,MCH8477,8325.77,15.0,LOW,False,True,0.0,0,0,2518
TXN00006748,USR61687,MCH8604,1861.13,0.0,LOW,False,False,0.0,0,0,4885
TXN00007279,USR76433,MCH4784,18962.04,0.0,LOW,False,False,0.0,0,0,5413
TXN00017759,USR66241,MCH1481,3003.26,5.0,LOW,False,False,0.0,0,0,617
TXN00015184,USR50948,MCH2376,12851.3,0.0,LOW,False,False,0.0,0,0,4668
TXN00010992,USR86786,MCH2307,15369.92,0.0,LOW,False,False,0.0,0,0,2557
TXN00017712,USR40775,MCH8504,18364.97,0.0,LOW,False,False,0.0,0,0,810
TXN00003664,USR51032,MCH1625,-882.44,25.0,MEDIUM,False,True,0.0,1,0,2947
TXN00016279,USR73656,MCH6363,,0.0,LOW,False,False,0.0,0,0,5767
TXN00018361,USR48378,MCH7808,314.09,0.0,LOW,False,False,0.0,0,0,2357
TXN00018894,USR20077,MCH6050,13559.47,0.0,LOW,False,False,0.0,0,0,1032
TXN00005063,USR86399,MCH3022,12564.27,0.0,LOW,False,False,0.0,0,0,1071
TXN00013873,USR72581,MCH2751,16083.03,0.0,LOW,False,False,0.0,0,0,3925
TXN00007488,USR18563,MCH7002,24035.83,28.0,MEDIUM,False,True,0.0,0,1,2013
TXN00012737,USR55848,MCH9531,,0.0,LOW,False,False,0.0,0,0,5592
TXN00008439,USR60842,MCH8875,16021.35,10.0,LOW,False,False,0.0,1,0,3611
TXN00002037,USR68711,MCH8967,,0.0,LOW,False,False,0.0,0,0,1065
TXN00016317,USR49200,MCH1228,,0.0,LOW,False,False,0.0,0,0,5768
TXN00014821,USR54490,MCH5805,,15.0,LOW,False,False,1.0,0,0,4814
TXN00001291,USR57237,MCH1307,9929.11,15.0,LOW,False,True,0.0,0,0,937
TXN00019282,USR90123,MCH8550,24137.62,3.0,LOW,False,False,0.0,0,0,811
TXN00007896,USR80630,MCH5149,21220.7,0.0,LOW,False,False,0.0,0,0,5769
TXN00007303,USR62852,MCH5874,6874.88,2.0,LOW,False,False,0.0,0,0,844
TXN00000289,USR60800,MCH1321,-7170.67,15.0,LOW,False,False,1.0,0,0,28
TXN00012148,USR12396,MCH8614,382.61,0.0,LOW,False,False,0.0,0,0,1132
TXN00001602,USR67445,MCH6787,8091.06,0.0,LOW,False,False,0.0,0,0,35
TXN00002391,USR28524,MCH4407,9370.08,0.0,LOW,False,False,0.0,0,0,84
TXN00016233,USR87373,MCH3894,17990.04,0.0,LOW,False,False,0.0,0,0,5259
TXN00008309,USR83632,MCH4097,10467.05,0.0,LOW,False,False,0.0,0,0,5644
TXN00012454,USR98007,MCH8252,20423.34,0.0,LOW,False,False,0.0,0,0,235
TXN00002542,USR31873,MCH6876,19155.24,15.0,LOW,False,False,1.0,0,0,4883
TXN00009551,USR88986,MCH9210,2900.72,0.0,LOW,False,False,0.0,0,0,5770
TXN00007367,USR15920,MCH3200,-12336.25,0.0,LOW,False,False,0.0,0,0,1440
TXN00019600,USR20310,MCH4685,17337.99,2.0,LOW,False,False,0.0,0,0,2549
TXN00012563,USR98057,MCH8685,16957.78,0.0,LOW,False,False,0.0,0,0,508
TXN00003609,USR47699,MCH9183,23178.82,0.0,LOW,False,False,0.0,0,0,5571
TXN00010063,USR39561,MCH5188,,65.0,CRITICAL,True,True,0.0,1,1,237
TXN00015441,USR56813,MCH2914,21559.01,0.0,LOW,False,False,0.0,0,0,5734
TXN00017649,USR28610,MCH3107,8696.02,0.0,LOW,False,False,0.0,0,0,3453
TXN00011442,USR82199,MCH6005,13629.76,0.0,LOW,False,False,0.0,0,0,4041
TXN00011003,USR85686,MCH1288,,0.0,LOW,False,False,0.0,0,0,5771
